-2.843387 -0.245905 11.171331 -1.155928 -0.142788 0.043086 1.126043 0.027792 -0.095789 8.359212 -0.430285 -2.364395 -0.188567 8.234725 1.096881 0.260588 0.014878 -0.265319
-2.629467 -0.305088 11.073124 -1.060609 -0.162675 0.023394 1.736898 -0.405737 0.006385 7.587000 0.028114 -1.461891 0.100964 8.028316 0.981754 0.492721 0.384155 -0.833257
-2.819082 -0.352047 11.303475 -1.206248 -0.096348 0.028295 1.456275 -0.493479 0.183696 4.549294 0.415934 -0.879904 -0.126244 8.230220 0.952828 0.423131 0.205033 0.136562
-2.628961 -0.496449 11.343350 -1.137971 -0.113219 0.032687 0.256984 -0.377186 -0.012915 5.902760 0.159116 -1.206948 -0.038900 8.618823 1.074567 0.370837 0.493705 -1.718570
-2.571116 -0.267034 11.175242 -1.156058 0.018776 0.031090 1.828900 0.378754 -0.048319 6.712675 -0.080282 -1.475673 -0.098680 7.942582 0.914974 0.268018 0.792840 -1.209198
-2.918267 -0.199843 11.205447 -1.261054 -0.042332 0.037200 1.154037 -0.150361 0.188257 6.116432 -0.482540 -2.598898 0.040529 7.811667 1.017163 0.235113 0.504487 -0.802174
-3.021160 -0.128024 11.265707 -1.372084 0.008001 0.047697 1.107187 0.048302 0.030821 8.459310 0.458725 -1.498804 -0.082760 8.103018 0.936274 0.379698 0.317106 -1.971384
-2.876411 -0.216084 11.292016 -1.280424 -0.035573 0.029489 1.877292 -0.213234 -0.034222 1.026148 0.422480 0.333930 0.033683 8.223133 1.053401 0.437064 0.350594 -1.849027
-2.712230 -0.262559 11.358366 -1.200720 0.032022 0.033278 0.365686 -0.213646 -0.067624 0.874750 0.140871 0.062658 0.095655 8.135085 1.085270 0.404120 0.013570 1.842092
-3.228958 -0.014053 11.427712 -1.480946 0.113165 0.033612 0.949255 -0.395352 -0.175187 2.980088 -0.498483 -1.425563 -0.126923 8.626724 1.088420 0.429000 0.500319 1.636290
-2.778568 -0.297281 11.426145 -1.263707 -0.015921 0.013057 0.127505 -0.081762 -0.064431 2.487011 0.128754 -2.137080 -0.092498 8.456796 1.056524 0.317034 0.689328 -1.295183
-2.493621 -0.328963 11.185704 -1.112001 0.011494 0.019413 0.812820 0.442325 0.152249 4.331860 0.130664 0.585531 0.081023 8.394142 0.932064 0.418105 0.787111 -1.201291
-2.732155 -0.279495 11.112322 -1.271401 -0.062435 0.048615 0.112910 0.134264 0.177359 1.961142 0.295880 0.494675 0.035617 8.357335 0.978301 0.231605 0.718944 -1.397833
-2.871645 -0.444254 11.395064 -1.281523 -0.152701 0.028014 0.014844 0.385483 0.159652 5.992261 -0.203765 -1.559112 -0.125438 8.028777 1.091811 0.332725 0.975435 1.926664
-2.953011 -0.209870 11.225866 -1.308682 -0.034881 0.026900 1.626416 -0.369975 -0.166451 0.875573 -0.055123 -1.665326 -0.127039 8.224619 1.033448 0.403750 0.632733 -1.740820
-2.572855 -0.342445 11.117633 -1.179276 0.030544 0.013622 1.058501 -0.477836 -0.129300 7.043807 0.273747 -2.123212 0.000101 8.000179 1.083742 0.351249 0.487021 -1.216942
-2.672108 -0.544329 11.446199 -1.242310 -0.109284 0.049843 0.338515 0.373587 0.052982 1.944910 -0.033063 -1.187524 0.131893 7.868819 1.007540 0.498822 0.980483 -0.358233
-2.954736 -0.301429 11.409814 -1.399891 0.059495 0.019458 1.469926 -0.005208 -0.096514 1.227045 -0.486155 -0.161777 0.125734 8.201421 1.033686 0.222776 0.103457 -0.972495
-2.995343 -0.239829 11.320556 -1.374386 -0.045203 0.023836 0.195389 0.354863 -0.112175 7.596958 0.397334 -0.026914 -0.164623 8.330353 0.986788 0.395331 0.957848 -0.603777
-2.860413 -0.402424 11.261646 -1.296452 -0.126509 0.038502 1.114036 -0.374204 0.050313 1.645719 -0.126098 -0.021939 0.119098 8.094067 0.989708 0.492630 0.384336 -0.841576
-2.998670 -0.089460 11.350412 -1.257809 0.003321 0.017474 0.456202 -0.199860 -0.189352 4.221852 0.123533 -2.749384 0.135479 8.027307 1.046710 0.233458 0.205949 1.088744
-2.685994 -0.319590 11.140927 -1.304924 0.016986 0.039124 1.018811 0.422163 -0.007239 5.179342 -0.237405 0.692814 -0.138528 8.441505 1.045521 0.293244 0.041322 -0.772255
-2.880717 -0.398777 11.388157 -1.322778 -0.048305 0.042580 1.261630 -0.154950 0.046863 4.306282 -0.343526 0.264831 0.119240 8.423105 0.929094 0.496982 0.079861 0.917871
